run_date,turbine_id,timestamp,predicted_power_kw,wind_speed_ms,valid,weather_kind,model_id,demo,actual_power_kw
2026-02-03,T2,2026-02-03 23:00:00+00:00,232.32263063840188,5.7058,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 00:00:00+00:00,197.228619841366,5.4521,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 01:00:00+00:00,159.22329582206393,5.1486,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 02:00:00+00:00,124.32373908320767,4.8139,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 03:00:00+00:00,92.14288407831516,4.4684,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 04:00:00+00:00,64.39338354697325,4.1335,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 05:00:00+00:00,43.28633391049616,3.8305,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 06:00:00+00:00,27.582421888700946,3.5797,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 07:00:00+00:00,18.65770896493317,3.3992,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 08:00:00+00:00,12.976972275423021,3.3041,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 09:00:00+00:00,12.976972275423021,3.3054,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 10:00:00+00:00,18.65770896493317,3.4102,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 11:00:00+00:00,29.512431598792514,3.6205,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 12:00:00+00:00,50.731528407718876,3.9337,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 13:00:00+00:00,80.4525173117077,4.3421,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 14:00:00+00:00,126.68917569778792,4.834,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 15:00:00+00:00,191.62226876199637,5.3936,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 16:00:00+00:00,282.61450781183686,6.0021,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 17:00:00+00:00,393.5812639284033,6.6386,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 18:00:00+00:00,526.7245288303326,7.2808,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 19:00:00+00:00,687.2675493532503,7.9066,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 20:00:00+00:00,860.8266928229308,8.4945,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 21:00:00+00:00,1046.407825022122,9.0253,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 22:00:00+00:00,1215.1674288216334,9.4824,True,synthetic,synthetic-random-forest-v1,True,
2026-02-04,T2,2026-02-04 23:00:00+00:00,1362.2433201107917,9.8531,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 00:00:00+00:00,1494.0896690924658,10.129,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 01:00:00+00:00,1568.9142845696642,10.3063,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 02:00:00+00:00,1603.0022694283646,10.3859,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 03:00:00+00:00,1603.0022694283646,10.3737,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 04:00:00+00:00,1555.4236710825498,10.2799,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 05:00:00+00:00,1485.493046502951,10.1187,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 06:00:00+00:00,1394.0602985440216,9.9074,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 07:00:00+00:00,1286.9865496958125,9.6656,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 08:00:00+00:00,1184.7305489443831,9.4144,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 09:00:00+00:00,1091.7085760490693,9.175,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 10:00:00+00:00,1021.3794340121877,8.9679,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 11:00:00+00:00,965.8142788947206,8.8116,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 12:00:00+00:00,934.5254363519333,8.7219,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 13:00:00+00:00,933.2336354902417,8.7112,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 14:00:00+00:00,956.823587819551,8.7875,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 15:00:00+00:00,1017.8429960553616,8.9542,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 16:00:00+00:00,1115.4875055637353,9.21,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 17:00:00+00:00,1248.050520862698,9.5487,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 18:00:00+00:00,1403.113219577187,9.9597,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 19:00:00+00:00,1631.709387974629,10.4286,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 20:00:00+00:00,1891.1129491621266,10.9374,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 21:00:00+00:00,2179.8131761642185,11.466,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 22:00:00+00:00,2494.4762922291025,11.9926,True,synthetic,synthetic-random-forest-v1,True,
2026-02-05,T2,2026-02-05 23:00:00+00:00,2500.0,12.4952,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 00:00:00+00:00,2500.0,12.9525,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 01:00:00+00:00,2500.0,13.3449,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 02:00:00+00:00,2500.0,13.6556,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 03:00:00+00:00,2500.0,13.871,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 04:00:00+00:00,2500.0,13.9821,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 05:00:00+00:00,2500.0,13.9843,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 06:00:00+00:00,2500.0,13.8777,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 07:00:00+00:00,2500.0,13.6676,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 08:00:00+00:00,2500.0,13.3636,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 09:00:00+00:00,2500.0,12.9795,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 10:00:00+00:00,2500.0,12.5325,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 11:00:00+00:00,2500.0,12.0424,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 12:00:00+00:00,2217.0263254811052,11.5306,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 13:00:00+00:00,1930.3515780532282,11.0191,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 14:00:00+00:00,1678.8004063815463,10.5295,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 15:00:00+00:00,1462.213786573343,10.0817,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 16:00:00+00:00,1297.1800877731625,9.6931,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 17:00:00+00:00,1178.3314218141395,9.3778,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 18:00:00+00:00,1088.2365615002602,9.1459,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 19:00:00+00:00,1030.2527959080255,9.0029,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 20:00:00+00:00,1017.0430699433573,8.9495,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 21:00:00+00:00,1021.3794340121877,8.9817,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 22:00:00+00:00,1066.0851995257,9.0909,True,synthetic,synthetic-random-forest-v1,True,
2026-02-06,T2,2026-02-06 23:00:00+00:00,1131.6137944031173,9.2643,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 00:00:00+00:00,1215.1674288216334,9.4857,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 01:00:00+00:00,1318.2383174833865,9.7361,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 02:00:00+00:00,1426.0209763761413,9.9951,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 03:00:00+00:00,1542.5857362098195,10.2412,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 04:00:00+00:00,1637.4800089773225,10.4536,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 05:00:00+00:00,1714.0338760343118,10.6129,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 06:00:00+00:00,1751.808619472571,10.7019,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 07:00:00+00:00,1758.6541470023915,10.707,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 08:00:00+00:00,1714.0338760343118,10.6185,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 09:00:00+00:00,1631.709387974629,10.4311,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 10:00:00+00:00,1496.5232686137351,10.1443,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 11:00:00+00:00,1323.6721288665578,9.7625,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 12:00:00+00:00,1141.8761892345995,9.2947,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 13:00:00+00:00,947.829072594076,8.7541,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 14:00:00+00:00,763.2615844951259,8.1577,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 15:00:00+00:00,585.1466501772085,7.525,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 16:00:00+00:00,437.7511529221506,6.8775,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 17:00:00+00:00,315.0337611077999,6.2377,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 18:00:00+00:00,223.82384427159334,5.6275,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 19:00:00+00:00,149.61333606456648,5.0677,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 20:00:00+00:00,101.6696648225463,4.5769,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 21:00:00+00:00,65.8841439822056,4.1705,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 22:00:00+00:00,44.67200953664084,3.8596,True,synthetic,synthetic-random-forest-v1,True,
2026-02-07,T2,2026-02-07 23:00:00+00:00,32.9317388132928,3.6514,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 00:00:00+00:00,26.13884468877399,3.5481,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 01:00:00+00:00,26.13884468877399,3.5468,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 02:00:00+00:00,31.329200932230886,3.6404,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 03:00:00+00:00,42.071109243738256,3.817,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 04:00:00+00:00,58.90719894290306,4.0614,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 05:00:00+00:00,81.73218213215004,4.355,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 06:00:00+00:00,110.64903193176873,4.6776,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 07:00:00+00:00,144.85590974588698,5.0077,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 08:00:00+00:00,182.6582838536881,5.3241,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 09:00:00+00:00,221.85012437794038,5.6065,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 10:00:00+00:00,253.7136094479631,5.8369,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 11:00:00+00:00,281.57786516491916,6.0001,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 12:00:00+00:00,293.56420011575483,6.085,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 13:00:00+00:00,293.56420011575483,6.0846,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 14:00:00+00:00,281.57786516491916,5.9967,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 15:00:00+00:00,248.23243154377096,5.8239,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 16:00:00+00:00,213.0257470647188,5.5734,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 17:00:00+00:00,173.95165125847873,5.2568,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 18:00:00+00:00,131.96126297337932,4.8894,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 19:00:00+00:00,93.0904333488016,4.4897,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 20:00:00+00:00,59.565271699040345,4.0781,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 21:00:00+00:00,33.95660046238149,3.6762,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 22:00:00+00:00,13.171272381648995,3.3056,True,synthetic,synthetic-random-forest-v1,True,
2026-02-08,T2,2026-02-08 23:00:00+00:00,0.09825824273171681,2.9868,True,synthetic,synthetic-random-forest-v1,True,
2026-02-09,T2,2026-02-09 00:00:00+00:00,0.0,2.7383,True,synthetic,synthetic-random-forest-v1,True,
2026-02-09,T2,2026-02-09 01:00:00+00:00,0.0,2.5757,True,synthetic,synthetic-random-forest-v1,True,
2026-02-09,T2,2026-02-09 02:00:00+00:00,0.0,2.5108,True,synthetic,synthetic-random-forest-v1,True,
2026-02-09,T2,2026-02-09 03:00:00+00:00,0.0,2.5511,True,synthetic,synthetic-random-forest-v1,True,
2026-02-09,T2,2026-02-09 04:00:00+00:00,0.0,2.6992,True,synthetic,synthetic-random-forest-v1,True,
